@relation 'Coh-Metrix-Port Projeto PLN-weka.filters.unsupervised.attribute.Remove-R1'


@attribute basic_counts_adjectives numeric
@attribute basic_counts_adverbs numeric
@attribute basic_counts_content_words numeric
@attribute basic_counts_flesch numeric
@attribute basic_counts_function_words numeric
@attribute basic_counts_sentences_per_paragraph numeric
@attribute basic_counts_syllables_per_content_word numeric
@attribute basic_counts_words_per_sentence numeric
@attribute basic_counts_nouns numeric
@attribute basic_counts_paragraphs numeric
@attribute basic_counts_sentences numeric
@attribute basic_counts_words numeric
@attribute basic_counts_pronouns numeric
@attribute basic_counts_verbs numeric
@attribute logic_operators_and_incidence numeric
@attribute logic_operators_if_incidence numeric
@attribute logic_operators_or_incidence numeric
@attribute logic_operators_negation_incidence numeric
@attribute logic_operators_logic_operators numeric
@attribute cw_frequencies_cw_freq numeric
@attribute cw_frequencies_min_cw_freq numeric
@attribute hypernyms_hypernyms_verbs numeric
@attribute tokens_brunet numeric
@attribute tokens_honore numeric
@attribute tokens_mcu numeric
@attribute tokens_pronouns_per_np numeric
@attribute tokens_personal_pronouns numeric
@attribute tokens_ttr numeric
@attribute connectives_conn_incidence numeric
@attribute connectives_add_neg_conn_incidence numeric
@attribute connectives_add_pos_conn_incidence numeric
@attribute connectives_cau_neg_conn_incidence numeric
@attribute connectives_cau_pos_conn_incidence numeric
@attribute connectives_log_neg_conn_incidence numeric
@attribute connectives_log_pos_conn_incidence numeric
@attribute connectives_tmp_neg_conn_incidence numeric
@attribute connectives_tmp_pos_conn_incidence numeric
@attribute ambiguity_adjectives_ambiguity numeric
@attribute ambiguity_adverbs_ambiguity numeric
@attribute ambiguity_nouns_ambiguity numeric
@attribute ambiguity_verbs_ambiguity numeric
@attribute syntax_dep_distance numeric
@attribute syntax_frazier numeric
@attribute syntax_yngve numeric
@attribute semantic_density_content_density numeric
@attribute constituents_np_incidence numeric
@attribute constituents_words_before_main_verb numeric
@attribute anaphoras_adjacent_refs numeric
@attribute anaphoras_anaphoric_refs numeric
@attribute coreference_adj_arg_ovl numeric
@attribute coreference_arg_ovl numeric
@attribute coreference_adj_stem_ovl numeric
@attribute coreference_stem_ovl numeric
@attribute coreference_adj_cw_ovl numeric
@attribute lsa_adj_mean numeric
@attribute lsa_adj_std numeric
@attribute lsa_all_mean numeric
@attribute lsa_all_std numeric
@attribute lsa_paragraph_mean numeric
@attribute lsa_paragraph_std numeric
@attribute lsa_givenness_mean numeric
@attribute lsa_givenness_std numeric
@attribute lsa_span_mean numeric
@attribute lsa_span_std numeric
@attribute rotulo {'ensinofundamental','ensinomedio'}

@data
0.272841832047, 0.47248435222400004, 0.21270483300700002, 0.29684697615600003, 0.0, 0.0, 0.17669738139000002, 0.148933979151, 0.242170930291, 0.256073033083, 1.0, 0.6601307189542484, 1.2352941176470589, 0.38562091503267976, 0.8235294117647058, 0.0781758957654723, 0.03257328990228013, 0.6156351791530945, 36.42002804922185, 0.3843648208469056, 18.0, 2.9841269841269837, 17.055555555555557, 0.3257328990228013, 1.0, 18.0, 307.0, 0.08794788273615635, 0.1791530944625407, 0.01954397394136808, 0.0, 0.0032573289902280127, 0.0, 0.02280130293159609, 352772.10052910045, 6798.833333333332, 0.7884615384615384, 11.151428378040118, 940.1383059303764, 2.2222222222222223, 0.02433862433862434, 0.00701923076923, 0.758317307692, 0.07166123778501629, 0.013029315960912051, 0.03257328990228013, 0.0, 0.03257328990228013, 0.0032573289902280127, 0.02280130293159609, 0.0, 0.0, 2.625, 4.714285714285714, 3.1354166666666665, 7.7333333333333325, 32.611111111111114, 7.0, 2.498431904400687, 0.3865739077115007, 2.2777777777777777, 0.05882352941176471, 0.5882352941176471, 1.601695, 'ensinomedio'
0.267175518834, 0.509748745107, 0.185171292611, 0.266735811083, 0.0, 0.0, 0.200536849667, 0.134292670776, 0.210522434659, 0.168140818308, 0.6111111111111112, 0.52046783625731, 0.6111111111111112, 0.38596491228070173, 0.4444444444444444, 0.04416403785488959, 0.025236593059936908, 0.5930599369085173, 52.559201394653826, 0.4069400630914827, 19.0, 2.648936170212766, 16.68421052631579, 0.41324921135646686, 1.0, 19.0, 317.0, 0.09779179810725552, 0.11041009463722397, 0.031545741324921134, 0.0, 0.00946372239747634, 0.0, 0.04100946372239748, 494067.8882978723, 12667.526315789473, 0.5151515151515151, 11.1628625701404, 1060.2316437662205, 1.7894736842105263, 0.031266210187778816, 0.012752293578, 0.793486238532, 0.10410094637223975, 0.0, 0.0694006309148265, 0.0, 0.05362776025236593, 0.0, 0.04416403785488959, 0.0, 0.006309148264984227, 5.0, 0.3333333333333333, 2.2017543859649122, 8.35483870967742, 48.36842105263158, 6.947368421052632, 2.598703170356933, 0.39279084130192166, 3.8421052631578947, 0.4444444444444444, 1.3888888888888888, 1.4573643410852712, 'ensinofundamental'
0.214266277742, 0.426707391367, 0.13826021641300001, 0.281277000725, 0.0, 0.0, 0.126998285554, 0.13492205626599998, 0.16858391950399998, 0.18868211725, 0.6428571428571429, 0.6666666666666666, 1.3571428571428572, 0.4380952380952381, 0.7142857142857143, 0.07430340557275543, 0.030959752321981424, 0.5882352941176471, 42.06349638802891, 0.4117647058823529, 15.0, 2.8157894736842106, 21.53333333333333, 0.3188854489164087, 1.0, 15.0, 323.0, 0.05882352941176471, 0.16408668730650156, 0.021671826625387, 0.006191950464396285, 0.006191950464396285, 0.0030959752321981426, 0.037151702786377715, 254975.93684210532, 805.6, 0.6470588235294118, 11.029317666648216, 1285.9662926946905, 2.466666666666667, 0.020712620712620717, 0.0065625, 0.779241071429, 0.09907120743034056, 0.006191950464396285, 0.030959752321981424, 0.0, 0.05572755417956656, 0.0, 0.05572755417956656, 0.0, 0.015479876160990712, 2.833333333333333, 3.2, 2.6739130434782608, 8.534883720930234, 52.4, 7.633333333333334, 3.2502403370050432, 0.3525413469223576, 5.6, 0.14285714285714285, 0.5714285714285714, 1.428571, 'ensinomedio'
0.203504771086, 0.324104015593, 0.142019116537, 0.157581096521, 0.0, 0.0, 0.129209364678, 0.0750162201527, 0.119177882918, 0.143100579305, 0.8888888888888888, 0.4327485380116959, 0.9444444444444444, 0.3625730994152047, 0.6666666666666666, 0.08169934640522876, 0.06535947712418301, 0.5686274509803921, 54.441099071207454, 0.4313725490196079, 19.0, 2.781609195402299, 16.105263157894736, 0.3202614379084967, 1.0, 19.0, 306.0, 0.06862745098039216, 0.10130718954248366, 0.026143790849673203, 0.0, 0.006535947712418301, 0.0032679738562091504, 0.0392156862745098, 663916.5862068966, 7396.315789473684, 0.6428571428571429, 10.998920339995326, 1242.86071324079, 1.4736842105263157, 0.0043859649122807015, 0.00183574879227, 0.7581159420290001, 0.08169934640522876, 0.0, 0.0392156862745098, 0.0032679738562091504, 0.032679738562091505, 0.006535947712418301, 0.016339869281045753, 0.0, 0.00980392156862745, 2.24, 2.75, 3.1538461538461537, 8.36, 30.47368421052632, 7.578947368421053, 2.5524522539011327, 0.4401037509949071, 3.631578947368421, 0.0, 0.0, 1.318182, 'ensinofundamental'
0.259701094214, 0.361358239066, 0.1194774335, 0.152080771812, 0.0, 0.0, 0.122591185554, 0.0780399918816, 0.183916739142, 0.127687000332, 0.2631578947368421, 0.2789473684210526, 0.3684210526315789, 0.15789473684210525, 0.2631578947368421, 0.09187279151943464, 0.0530035335689046, 0.607773851590106, 44.64589487632512, 0.39222614840989395, 20.0, 2.8662790697674416, 14.15, 0.3286219081272085, 1.0, 20.0, 283.0, 0.08480565371024736, 0.13427561837455831, 0.024734982332155483, 0.0, 0.01060070671378092, 0.01413427561837456, 0.04946996466431095, 567974.4418604651, 4373.0, 0.8387096774193549, 10.843591735602594, 1140.0806925187946, 1.9, 0.01388888888888889, 0.0054347826087, 0.747554347826, 0.08833922261484099, 0.00706713780918728, 0.056537102473498226, 0.0, 0.03180212014134275, 0.00353356890459364, 0.0530035335689046, 0.0, 0.00706713780918728, 2.8846153846153846, 3.5, 3.15, 8.793103448275861, 45.05, 6.275, 2.3339294120260745, 0.4459569031608506, 3.6, 0.0, 0.0, 1.54955, 'ensinomedio'
0.259569739373, 0.332513406539, 0.132928680982, 0.155623596928, 0.0, 0.0, 0.111718024669, 0.0627090665591, 0.0945713933552, 0.069125941945, 0.11764705882352941, 0.2235294117647059, 0.17647058823529413, 0.10588235294117647, 0.11764705882352941, 0.10526315789473684, 0.02443609022556391, 0.6484962406015038, 30.653240601503796, 0.35150375939849626, 35.0, 3.055072463768116, 15.2, 0.37781954887218044, 1.0, 35.0, 532.0, 0.05263157894736842, 0.14097744360902256, 0.05451127819548872, 0.0, 0.005639097744360902, 0.0018796992481203006, 0.06203007518796992, 621678.7913043478, 4776.571428571428, 0.5555555555555556, 11.225342335615165, 1318.202043079993, 1.6571428571428573, 0.0, 0.0, 0.794849884527, 0.08834586466165413, 0.0018796992481203006, 0.06203007518796992, 0.0018796992481203006, 0.02443609022556391, 0.0018796992481203006, 0.013157894736842105, 0.0, 0.0018796992481203006, 4.1923076923076925, 3.3636363636363638, 3.0701754385964914, 10.147540983606557, 43.68571428571428, 6.957142857142857, 2.2883483124223916, 0.4028262739414136, 2.2857142857142856, 0.029411764705882353, 0.17647058823529413, 1.8449197860962567, 'ensinofundamental'
0.24844593424699998, 0.46493508866300004, 0.165586528205, 0.302757856129, 0.0, 0.0, 0.17635687524799998, 0.171490251809, 0.16753007943700002, 0.188448414468, 1.0, 1.0718954248366013, 1.5882352941176472, 0.3006535947712418, 0.4705882352941176, 0.06622516556291391, 0.052980132450331126, 0.6192052980132451, 43.55654893303904, 0.38079470198675497, 18.0, 2.8128342245989306, 16.77777777777778, 0.30132450331125826, 1.0, 18.0, 302.0, 0.049668874172185434, 0.1986754966887417, 0.026490066225165563, 0.0, 0.0, 0.0, 0.026490066225165563, 566409.4224598929, 40084.88888888888, 0.6923076923076923, 11.266958567631235, 1246.892379653456, 2.1666666666666665, 0.0, 0.0, 0.731133004926, 0.08940397350993377, 0.0033112582781456954, 0.039735099337748346, 0.0, 0.04304635761589404, 0.0, 0.049668874172185434, 0.0, 0.01324503311258278, 5.65, 1.9, 2.5060240963855422, 9.883720930232558, 33.611111111111114, 7.0, 2.6169224757939684, 0.3382036770323664, 4.611111111111111, 0.0, 0.0, 1.626087, 'ensinomedio'
0.234901172993, 0.357371862227, 0.121320444556, 0.134159099733, 0.0, 0.0, 0.1717236036, 0.0676131147149, 0.1015581414, 0.107399369674, 0.18181818181818182, 0.13438735177865613, 0.2727272727272727, 0.1541501976284585, 0.13636363636363635, 0.06620209059233449, 0.03832752613240418, 0.6097560975609756, 46.3354188759279, 0.3902439024390244, 23.0, 2.902857142857143, 12.478260869565217, 0.36585365853658536, 1.0, 23.0, 287.0, 0.09407665505226481, 0.13937282229965156, 0.0313588850174216, 0.0, 0.006968641114982578, 0.0, 0.03832752613240418, 548509.4, 37806.782608695656, 0.6666666666666666, 10.794798265904708, 1173.6386056904814, 1.434782608695652, 0.0984848484848485, 0.00829787234043, 0.790372340426, 0.07317073170731707, 0.003484320557491289, 0.03832752613240418, 0.003484320557491289, 0.027874564459930314, 0.006968641114982578, 0.020905923344947737, 0.0, 0.010452961672473868, 2.0625, 3.9, 3.011764705882353, 8.944444444444445, 30.347826086956523, 7.086956521739131, 2.30104956943698, 0.3803389815117504, 1.7826086956521738, 0.13636363636363635, 0.36363636363636365, 1.5625, 'ensinofundamental'
0.21156237534000003, 0.4618707744899999, 0.134286253504, 0.274963109147, 0.0, 0.0, 0.147240896417, 0.165422598891, 0.202840121009, 0.207488377115, 0.8947368421052632, 0.8052631578947368, 1.2105263157894737, 0.34210526315789475, 0.7368421052631579, 0.05740181268882175, 0.06646525679758307, 0.6072507552870091, 39.578139728096716, 0.3927492447129909, 20.0, 2.91044776119403, 16.55, 0.2628398791540785, 1.0, 20.0, 331.0, 0.060422960725075525, 0.22054380664652568, 0.024169184290030208, 0.0030211480362537764, 0.0, 0.00906344410876133, 0.039274924471299086, 530137.5174129353, 3792.1, 0.5671641791044776, 11.320420093447087, 1181.9193208900394, 1.95, 0.011688311688311687, 0.00784482758621, 0.746422413793, 0.1027190332326284, 0.00906344410876133, 0.04229607250755287, 0.0, 0.04229607250755287, 0.006042296072507553, 0.039274924471299086, 0.0, 0.015105740181268885, 4.473684210526316, 2.4375, 2.3292682926829267, 10.166666666666666, 31.85, 6.975, 2.5169785215990776, 0.3416659252340367, 5.6, 0.21052631578947367, 1.0, 1.546154, 'ensinomedio'
0.260597956939, 0.506987420347, 0.171573219544, 0.239285574304, 0.0, 0.0, 0.133074275148, 0.111961279036, 0.108128346938, 0.117505895831, 0.13333333333333333, 0.3247311827956989, 0.3, 0.16559139784946236, 0.26666666666666666, 0.07923497267759563, 0.0546448087431694, 0.5983606557377049, 44.0744024325754, 0.4016393442622951, 31.0, 2.9315068493150687, 11.806451612903226, 0.2814207650273224, 1.0, 31.0, 366.0, 0.1092896174863388, 0.1830601092896175, 0.03551912568306011, 0.0, 0.00273224043715847, 0.00819672131147541, 0.04371584699453552, 318982.41552511416, 12832.870967741936, 0.7586206896551724, 11.354032705863238, 911.926877918995, 1.6451612903225807, 0.07272727272727272, 0.0148314606742, 0.788314606742, 0.08196721311475409, 0.00546448087431694, 0.04918032786885246, 0.0, 0.030054644808743168, 0.00273224043715847, 0.030054644808743168, 0.0, 0.00546448087431694, 4.535714285714286, 2.3333333333333335, 4.364583333333333, 7.983333333333333, 22.387096774193548, 7.32258064516129, 2.281497269666649, 0.36257930959069473, 2.967741935483871, 0.1, 0.7333333333333333, 1.489795918367347, 'ensinofundamental'
